County,Tier,price,year,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
Davidson,2,25989,2011,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,white
Davidson,2,4000,2000,good,4 cylinders,gas,103000,clean,manual,fwd,coupe,blue
Davidson,2,4000,2012,excellent,4 cylinders,gas,132000,clean,automatic,fwd,sedan,black
Davidson,2,9000,2008,good,8 cylinders,gas,177000,clean,automatic,rwd,SUV,silver
Davidson,2,3500,2007,good,6 cylinders,gas,127000,rebuilt,automatic,fwd,sedan,black
Davidson,2,1500,2006,good,4 cylinders,gas,119882.4,clean,automatic,fwd,sedan,grey
Davidson,2,4250,2006,excellent,6 cylinders,gas,157209,clean,automatic,fwd,sedan,silver
Davidson,2,2600,1997,fair,4 cylinders,gas,119882.3653,clean,manual,rwd,pickup,blue
Davidson,2,23789,2012,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,pickup,grey
Davidson,2,2850,2004,good,6 cylinders,gas,139000,clean,automatic,fwd,sedan,red
Davidson,2,3400,2002,good,6 cylinders,gas,265500,salvage,automatic,rwd,pickup,silver
Davidson,2,3500,1979,good,6 cylinders,gas,119882.3653,clean,manual,4wd,SUV,green
Davidson,2,700,2002,fair,6 cylinders,gas,119882.3653,missing,manual,fwd,sedan,black
Davidson,2,11489,2010,like new,6 cylinders,gas,119882.4,clean,automatic,fwd,van,grey
Davidson,2,3900,1999,excellent,6 cylinders,gas,150348,clean,manual,rwd,pickup,purple
Davidson,2,16000,1963,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,red
Davidson,2,2800,2008,good,6 cylinders,gas,199000,clean,automatic,fwd,van,silver
Davidson,2,4200,2005,good,6 cylinders,gas,191445,clean,automatic,4wd,SUV,black
Davidson,2,3500,2010,excellent,4 cylinders,gas,164000,clean,automatic,fwd,sedan,grey
Davidson,2,4995,2007,excellent,4 cylinders,gas,158000,clean,automatic,fwd,sedan,silver
Davidson,2,3850,2002,good,8 cylinders,gas,170000,rebuilt,automatic,4wd,pickup,grey
Davidson,2,8500,2006,excellent,8 cylinders,gas,298455,clean,automatic,4wd,truck,blue
Davidson,2,27500,2015,excellent,6 cylinders,gas,53000,clean,other,4wd,truck,black
Davidson,2,2500,2007,good,6 cylinders,gas,162567,clean,automatic,4wd,SUV,blue
Davidson,2,13498,2015,like new,4 cylinders,gas,119882.4,clean,other,fwd,sedan,grey
Davidson,2,8500,2006,excellent,8 cylinders,gas,298455,clean,automatic,4wd,truck,blue
Davidson,2,16700,2013,excellent,8 cylinders,gas,119882.4,salvage,automatic,4wd,pickup,black
Davidson,2,14999,2011,excellent,6 cylinders,gas,79000,lien,automatic,4wd,sedan,blue
Davidson,2,9998,2010,like new,4 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,green
Davidson,2,24798,2012,like new,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,grey
Davidson,2,15798,2013,like new,8 cylinders,gas,119882.4,clean,automatic,4wd,sedan,black
Davidson,2,2500,1996,excellent,4 cylinders,gas,163000,clean,automatic,fwd,sedan,silver
Davidson,2,11000,2010,like new,8 cylinders,gas,85000,lien,automatic,rwd,sedan,black
Davidson,2,1700,2006,good,6 cylinders,gas,180000,clean,automatic,fwd,sedan,red
Davidson,2,15000,2012,excellent,8 cylinders,gas,96650,clean,automatic,rwd,SUV,black
Davidson,2,6250,2004,excellent,8 cylinders,gas,206632,clean,automatic,4wd,truck,black
Davidson,2,3500,2000,good,8 cylinders,gas,192000,clean,automatic,4wd,SUV,green
Davidson,2,1200,1991,fair,4 cylinders,gas,229000,clean,manual,rwd,truck,blue
Davidson,2,8995,2008,excellent,6 cylinders,gas,105000,clean,automatic,fwd,SUV,silver
Davidson,2,24000,2003,good,6 cylinders,diesel,183000,clean,automatic,4wd,truck,grey
Davidson,2,16998,2009,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,white
Davidson,2,2500,1989,good,8 cylinders,gas,151000,clean,automatic,rwd,pickup,blue
Davidson,2,4250,2006,excellent,6 cylinders,gas,157209,clean,automatic,fwd,sedan,silver
Davidson,2,20998,2011,like new,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,red
Davidson,2,2995,2004,excellent,5 cylinders,gas,150500,clean,automatic,fwd,wagon,silver
Davidson,2,12998,2011,like new,6 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,silver
Davidson,2,4000,2007,good,6 cylinders,gas,150000,clean,automatic,4wd,SUV,silver
Davidson,2,1200,1996,fair,6 cylinders,gas,100784,clean,automatic,fwd,sedan,green
Davidson,2,1900,1998,good,6 cylinders,gas,320000,clean,automatic,rwd,pickup,blue
Davidson,2,15798,2013,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,sedan,black
Davidson,2,9975,2013,excellent,4 cylinders,gas,102000,clean,automatic,fwd,van,white
Davidson,2,5555,2008,like new,8 cylinders,gas,220220,clean,automatic,rwd,SUV,black
Davidson,2,1500,2004,excellent,8 cylinders,gas,196000,clean,automatic,fwd,mini-van,red
Davidson,2,19500,2011,excellent,6 cylinders,gas,138000,clean,automatic,4wd,other,black
Davidson,2,1200,1996,fair,6 cylinders,gas,100784,clean,automatic,fwd,sedan,green
Davidson,2,600,2000,fair,6 cylinders,gas,210000,missing,automatic,rwd,coupe,black
Davidson,2,14500,2001,like new,8 cylinders,gas,119882.3653,clean,manual,rwd,coupe,black
Davidson,2,1300,2000,excellent,6 cylinders,gas,119882.4,clean,automatic,rwd,other,white
Davidson,2,2700,2006,good,8 cylinders,gas,241000,clean,automatic,4wd,SUV,white
Davidson,2,16000,2001,excellent,8 cylinders,gas,20900,clean,manual,rwd,coupe,orange
Davidson,2,2850,2004,good,6 cylinders,gas,139000,clean,automatic,fwd,sedan,red
Davidson,2,9499,2011,good,6 cylinders,gas,105233,clean,automatic,4wd,SUV,brown
